green,red,IR,acc_x,acc_y,acc_z,sample_index
121019,201362,267404,-3.7351960786,-8.8426759183,0.8841479507000001,1
120545,201232,267349,-3.7962130549,-8.9336031771,0.777667345,2
120181,201094,267288,-3.6478580537000003,-8.8510507974,0.7322037156,3
119909,201121,267282,-3.6071800695,-8.8378902731,0.7274180704000001,4
119983,201115,267248,-3.6897324492,-8.8343010392,0.7920242806,5
120068,201084,267216,-3.6693934571,-8.913264185,0.7609175868,6
120184,201159,267228,-3.6825539814000003,-8.817551281,0.6819544409999999,7
120260,201104,267230,-3.7579278933,-8.6572321668,0.7501498851,8
120331,201122,267266,-3.7280176108,-8.8079799906,0.7704888772,9
120449,201134,267253,-3.6765719249,-8.8223369262,0.8003991597,10
120628,201197,267269,-3.6825539814000003,-8.8510507974,0.7130611348,11
120760,201175,267324,-3.7184463204,-8.7230347883,0.6687939167,12
120943,201204,267354,-3.6454652310999998,-8.876175434699999,0.8051848049,13
121133,201246,267362,-3.5581272062,-8.8689969669,0.705882667,14
121342,201261,267411,-3.6825539814000003,-8.8307118053,0.6388836341999999,15
121495,201322,267419,-3.637090352,-8.6991065623,0.8051848049,16
121738,201345,267445,-3.7016965622000004,-8.819944103600001,0.7752745223999999,17
121993,201444,267445,-3.684946804,-8.8438723296,0.8027919822999999,18
122213,201438,267449,-3.6215370051,-8.8079799906,0.8123632727,19
122348,201486,267480,-3.7184463204,-8.8558364426,0.777667345,20
122134,201407,267471,-3.7722848289,-8.8366938618,0.7609175868,21
121548,201314,267390,-3.6023944243,-8.7314096674,0.777667345,22
120983,201248,267322,-3.6969109170000003,-8.769694829,0.7226324252,23
120544,201155,267327,-3.7076786186999997,-8.7720876516,0.7226324252,24
120252,201075,267269,-3.6981073283,-8.8929251929,0.8111668613999999,25
120074,201025,267256,-3.7830525306,-8.7673020064,0.7226324252,26
120067,201037,267165,-3.6000016017000003,-8.7385881352,0.6747759731999999,27
120150,201038,267247,-3.7459637803,-8.6464644651,0.7286144817,28
120224,200996,267154,-3.6215370051,-8.819944103600001,0.7441678286,29
120288,201051,267192,-3.5294133349999997,-8.8019979341,0.765703232,30
120358,201019,267168,-3.6825539814000003,-8.7505522482,0.8027919822999999,31
120463,201046,267197,-3.5641092626999997,-8.7361953126,0.7968099258,32
120628,201065,267233,-3.6610185779999997,-8.781658942,0.7357929495000001,33
120774,201050,267290,-3.8021951114,-8.885746725099999,0.8386843212999999,34
120954,201107,267293,-3.6047872469,-8.793623055,0.8039883936,35
121155,201149,267319,-3.649054465,-8.8821574912,0.7106683122,36
121332,201218,267310,-3.6466616424,-8.745766603,0.7944171031999999,37
121531,201215,267385,-3.5808590209,-8.8438723296,0.789631458,38
121750,201254,267329,-3.6861432153,-8.8019979341,0.753739119,39
121969,201268,267398,-3.7651063610999995,-8.8343010392,0.7680960546,40
122142,201293,267441,-3.7040893848,-8.7326060787,0.7968099258,41
121969,201171,267382,-3.6346975294,-8.7673020064,0.741775006,42
121347,201193,267334,-3.6442688197999997,-8.6093757148,0.7465606512,43
120801,201046,267278,-3.6502508763,-8.8426759183,0.801595571,44
120284,200976,267226,-3.4887353508000003,-8.757730716,0.8410771438999999,45
119928,200899,267196,-3.5593236175,-8.7637127725,0.7920242806,46
119683,200836,267116,-3.5090743428999995,-8.817551281,0.7824529901999999,47
119653,200863,267146,-3.6454652310999998,-8.761319949899999,0.7441678286,48
119738,200868,267180,-3.6945180944,-8.8438723296,0.8171489179,49
119819,200814,267090,-3.7710884175999997,-8.7014993849,0.7740781111,50
119885,200800,267087,-3.6777683362,-8.721838377,0.7740781111,51
119994,200722,267054,-3.7375889012,-8.8881395477,0.7585247642,52
119975,200819,267133,-3.7483566029,-8.7302132561,0.7561319416,53
120234,200829,267152,-3.7459637803,-8.764909183799999,0.6855436748999999,54
120388,200806,267182,-3.5724841418,-8.8486579748,0.7633104094,55
120599,200909,267224,-3.7184463204,-8.7720876516,0.8362914987,56
120821,200915,267257,-3.6059836581999996,-8.749355836900001,0.7932206919,57
121020,200941,267282,-3.7005001509,-8.769694829,0.6771687957999999,58
121219,200997,267283,-3.6167513599,-8.7840517646,0.7357929495000001,59
121446,201028,267340,-3.5772697869999996,-8.7948194663,0.6963113766000001,60
121655,201116,267302,-3.6897324492,-8.8008015228,0.7728816998,61
121916,201159,267371,-3.8129628130999995,-8.8845503138,0.7345965382,62
122114,201188,267406,-3.6741791022999997,-8.8366938618,0.8267202082999999,63
121919,201157,267373,-3.6622149893000002,-8.7409809578,0.8147560952999999,64
121405,201047,267253,-3.6251262389999996,-8.9084785398,0.7489534738,65
120772,200925,267220,-3.6514472876,-8.8223369262,0.8027919822999999,66
120320,200841,267193,-3.8416766843000003,-8.8127656358,0.7824529901999999,67
119921,200820,267190,-3.6825539814000003,-8.761319949899999,0.7489534738,68
119766,200736,267178,-3.7256247882,-8.7864445872,0.7609175868,69
119744,200746,267078,-3.6442688197999997,-8.7194455544,0.8446663778000001,70
119853,200733,267108,-3.5545379723,-8.7840517646,0.8039883936,71
119932,200734,267110,-3.6753755136,-8.8678005556,0.7322037156,72
120007,200656,267065,-3.6550365215,-8.7888374098,0.765703232,73
120070,200758,267071,-3.6981073283,-8.6895352719,0.7585247642,74
120230,200750,267099,-3.768695595,-8.7601235386,0.7082754896000001,75
120405,200831,267155,-3.5330025689,-8.7385881352,0.7226324252,76
120579,200788,267203,-3.7005001509,-8.7960158776,0.7561319416,77
120755,200882,267255,-3.6442688197999997,-8.7326060787,0.6352944003,78
120954,200882,267271,-3.6729826909999996,-8.7314096674,0.7716852885,79
121189,200933,267296,-3.6610185779999997,-8.8510507974,0.7848458128,80
121409,201002,267343,-3.6311082955,-8.781658942,0.7465606512,81
121622,201007,267328,-3.6538401101999995,-8.8486579748,0.7226324252,82
