green,red,IR,acc_x,acc_y,acc_z,sample_index
96358,164804,218527,5.14456859,-0.071784678,8.3545401079,1
96408,164843,218528,5.0679982668,-0.1292124204,8.3461652288,2
96470,164879,218529,4.961517661099999,-0.11246266220000001,8.3533436966,3
96699,164907,218629,5.099104960599999,-0.095712904,8.3700934548,4
96910,164972,218682,5.1302116544,-0.031106693799999998,8.5399838594,5
97069,165003,218719,5.0117669357,0.023928226,8.445467366699999,6
97187,165081,218752,5.127818831799999,-0.023928226,8.5340018029,7
97206,165084,218774,5.0632126216,0.0705882667,8.419146318100001,8
97325,165094,218793,5.099104960599999,-0.023928226,8.404789382499999,9
97398,165118,218838,5.114658307499999,0.051445685899999996,8.4083786164,10
97516,165158,218848,5.096712138,-0.0658026215,8.3557365192,11
97649,165191,218849,5.139782944799999,-0.1926222193,8.4251283746,12
97774,165206,218875,5.155336291699999,-0.062213387599999996,8.4981094639,13
97862,165251,218937,5.0488556860000005,0.0263210486,8.404789382499999,14
98037,165278,218949,5.0835516137,0.0705882667,8.3796647452,15
98155,165297,218982,5.210371211499999,0.0263210486,8.3832539791,16
98316,165306,219011,5.0919264928,-0.062213387599999996,8.362914987,17
98417,165322,219028,5.045266452099999,-0.09930213789999999,8.445467366699999,18
98586,165363,219061,5.124229597899999,0.0550349198,8.405985793800001,19
98628,165377,219043,5.198407098500001,-0.021535403399999997,8.3724862774,20
98341,165245,219011,5.169693227300001,0.0167497582,8.3222370028,21
97598,165180,218836,5.084748025,0.0669990328,8.4430745441,22
96910,165101,218661,5.1385865335,-0.0011964113,8.3904324469,23
96478,165007,218593,5.1649075821,0.0693918554,8.471788415299999,24
96283,164968,218595,5.1074798397,-0.1004985492,8.360522164399999,25
96257,164944,218574,4.9663033062999995,0.14476576730000001,8.3964145034,26
96385,164998,218641,4.9710889515,-0.045463629400000004,8.2923267203,27
96573,165062,218710,4.9495535481,-0.0299102825,8.3844503904,28
96789,165140,218772,4.9495535481,0.1423729447,8.4251283746,29
96904,165141,218745,5.0428736295,0.0610169763,8.3234334141,30
96932,165168,218811,4.9734817741,0.0382851616,8.4406817215,31
97099,165196,218806,5.0380879843,0.0574277424,8.434699665,32
97157,165202,218844,5.2498527844,0.045463629400000004,8.362914987,33
97271,165185,218887,4.9304109673,0.06340979890000001,8.4035929712,34
97361,165241,218896,5.1780681064,0.0167497582,8.4813597057,35
97454,165269,218922,5.0907300815,-0.0550349198,8.405985793800001,36
97580,165291,218963,5.070391089399999,-0.0071784678,8.3198441802,37
97719,165290,218996,5.1720860499,0.062213387599999996,8.3844503904,38
97888,165337,219017,5.1673004047,0.0023928226,8.3569329305,39
97989,165387,219029,5.1493542352,0.0681954441,8.4323068424,40
98124,165410,219069,5.0979085493,0.0334995164,8.4514494232,41
98282,165370,219092,5.0596233877,0.0011964113,8.482556117,42
98382,165395,219087,5.0392843956,0.09930213789999999,8.5555372063,43
98513,165492,219090,5.1194439527,-0.0981057266,8.3174513576,44
98451,165448,219097,5.0895336702,0.1399801221,8.4909309961,45
97916,165357,218955,5.1673004047,0.0287138712,8.3557365192,46
97129,165206,218798,5.0488556860000005,0.1148554848,8.5028951091,47
96499,165080,218648,5.0344987504,-0.059820565,8.4203427294,48
96160,165015,218595,4.9663033062999995,0.11246266220000001,8.2959159542,49
96038,165031,218570,5.0488556860000005,0.0095712904,8.4442709554,50
96148,165083,218616,5.0536413312,-0.0263210486,8.4442709554,51
96276,165129,218686,5.000999234,0.0538385085,8.4526458345,52
96458,165148,218729,5.1589255256,0.08853443620000001,8.475377649199999,53
96675,165152,218776,5.073980323300001,-0.0263210486,8.3892360356,54
96777,165203,218774,5.087140847600001,-0.0287138712,8.3748791,55
96864,165222,218810,5.102694194500001,-0.0167497582,8.4418781328,56
96930,165126,218809,5.0943193154,-0.0334995164,8.4083786164,57
97002,165244,218845,5.1589255256,0.0825523797,8.3796647452,58
97125,165248,218856,5.060819799,0.0143569356,8.3772719226,59
97209,165277,218860,5.124229597899999,-0.021535403399999997,8.4035929712,60
97299,165283,218904,5.060819799,-0.031106693799999998,8.482556117,61
97463,165288,218936,4.9914279436,0.0658026215,8.3820575678,62
97600,165389,218932,4.9663033062999995,0.0023928226,8.5052879317,63
97757,165349,218970,5.0679982668,0.0873380249,8.362914987,64
97883,165394,219017,5.0895336702,-0.0299102825,8.360522164399999,65
97996,165454,219054,5.1708896386,-0.09092725880000001,8.3772719226,66
98153,165421,219065,5.168496815999999,-0.0167497582,8.3581293418,67
98264,165481,219074,5.0775695572,0.09930213789999999,8.338986761000001,68
98339,165500,219101,5.0907300815,0.0753739119,8.405985793800001,69
97887,165355,218979,5.058426976400001,0.071784678,8.3246298254,70
97137,165261,218781,5.1314080657000005,0.0646062102,8.3688970435,71
96468,165139,218689,5.1062834284,0.040677984199999996,8.398807326,72
96086,165095,218597,5.0691946781,0.0,8.350950873999999,73
95949,165098,218590,5.1768716951,-0.047856452,8.352147285300001,74
95992,165123,218629,5.0943193154,0.1351944769,8.4071822051,75
96130,165090,218672,5.0488556860000005,-0.0586241537,8.3712898661,76
96377,165169,218716,5.2474599618,0.1256231865,8.3306118819,77
96581,165150,218745,5.2534420183,0.1256231865,8.4083786164,78
96728,165187,218736,5.0751767346,0.0023928226,8.4012001486,79
96821,165193,218802,5.102694194500001,0.0753739119,8.294719542900001,80
96892,165207,218811,5.057230565099999,0.0669990328,8.2983087768,81
96893,165247,218818,5.1589255256,-0.071784678,8.3892360356,82
97066,165255,218840,5.0560341538,-0.056231331100000004,8.471788415299999,83
97154,165226,218853,5.1266224204999995,0.0669990328,8.4023965599,84
97289,165251,218860,5.0823552024,0.10169496049999999,8.410771439,85
97400,165262,218905,5.240281494,-0.031106693799999998,8.405985793800001,86
97528,165292,218929,5.156532702999999,0.031106693799999998,8.4083786164,87
97660,165325,218915,5.087140847600001,0.1423729447,8.3820575678,88
97800,165222,218963,5.1134618962,0.0729810893,8.4095750277,89
97936,165305,218952,5.2462635505,0.0299102825,8.4526458345,90
98052,165324,218991,5.1361937109,0.0143569356,8.4562350684,91
98160,165361,218971,5.1589255256,-0.0693918554,8.2863446638,92
98199,165287,218988,5.0835516137,-0.107677017,8.4143606729,93
97785,165244,218829,5.0536413312,0.09092725880000001,8.3581293418,94
96965,165102,218676,5.169693227300001,0.035892339,8.3007015994,95
96383,165000,218551,5.192425042,-0.14476576730000001,8.3665042209,96
